persona_id,axis_1,axis_2,axis_3,axis_4,axis_5,axis_6,axis_7,axis_8,axis_9,axis_10,axis_11,axis_12,n_models,cluster,region,urban_rural,age,gender,education,economic_position,governance_experience,religious_tradition,occupation,location,name
P0832,-0.9249,0.0215,-0.9,-0.7575,-0.925,-0.9101,-0.4,-1.0,-0.9,0.911,-0.9997,-0.7575,1,1,sub_saharan_africa,rural,25,male,primary,struggling,conflict_zone,"Kimbanguist Christian, moderately observant",Artisan cobalt miner,"Village near Kolwezi, Lualaba Province, DRC",Patrice Lumumba
P0833,-0.7715,-0.0532,-0.2,0.65,-0.7718,-0.5634,-0.7,-0.4,-0.4,0.6485,-0.7372,-0.35,1,1,sub_saharan_africa,urban,45,female,postgraduate,affluent,stable_democracy,"Sufi Muslim (Tidjaniya order), intellectually engaged but not overtly ritualistic",Professor of Literature at Cheikh Anta Diop University,"Dakar, Senegal",Dr. Fatou Diop
P0834,-0.8468,-0.9999,-0.9,-0.7575,-0.9999,-0.9425,0.8,-0.6,-0.1,0.4749,-0.9122,-0.67,1,3,sub_saharan_africa,rural,38,male,primary,struggling,flawed_democracy,"Sunni Muslim, moderately observant",Traditional fisherman,"Fishing village near Bagamoyo, Tanzania",Juma Hamisi
P0835,0.6994,0.775,0.9,0.7351,0.8468,0.6991,0.4,0.9,0.7,0.6485,-0.6252,0.6476,1,5,sub_saharan_africa,urban,42,male,secondary,middle_class,flawed_democracy,"Roman Catholic, culturally observant",Owner of a small electronics repair shop,"Bouaké, Ivory Coast",Kouadio Kone
P0836,-0.775,0.0965,-0.7,-0.4502,-0.925,-0.8998,-0.8,-0.8,-0.8,-0.7248,-0.8249,-0.5377,1,4,sub_saharan_africa,urban,35,female,university,affluent,hybrid_regime,"Anglican Christian, socially engaged but not strictly observant",Project manager for an international NGO focused on women's empowerment,"Kampala, Uganda",Sarah Nakato
P0837,-0.85,-0.0506,-0.7,-0.5825,-0.7582,-0.5265,0.9,-0.6,0.1,0.6499,-0.8249,-0.5825,1,3,sub_saharan_africa,rural,72,female,none,struggling,authoritarian_state,"Ancestral African spirituality, deeply observant and central to her life",Traditional healer and elder,"Rural village near Masvingo, Zimbabwe",Gogo Zola
P0838,-0.2782,0.775,0.9,0.8123,0.9832,0.7866,-0.8,0.9,-0.7,0.6116,0.7675,0.6373,1,5,sub_saharan_africa,urban,27,male,university,middle_class,hybrid_regime,"Secular, with a Christian upbringing",Freelance web developer,"Kigali, Rwanda",Claude Mugisha
P0839,-0.8499,0.475,-0.5,-0.5179,0.85,0.8235,0.4,-0.1,0.6,0.7374,0.65,-0.5179,1,2,sub_saharan_africa,urban,40,female,primary,struggling,conflict_zone,"Sunni Muslim, moderately observant",Seller of fabrics and spices at the local market,"Mopti, Mali",Aïcha Traoré
P0840,-0.7582,0.7749,0.9,-0.3429,0.925,0.817,0.8,0.9,0.3,0.9985,-0.525,-0.6929,1,5,sub_saharan_africa,urban,58,male,primary,working_class,flawed_democracy,"Roman Catholic, nominal",Security guard at a private company,"Luanda, Angola",Mateus Dos Santos
P0841,-0.8332,-0.0668,-0.2,-0.1046,-0.85,-0.8123,-0.8,-0.4,-0.8,-0.4378,-0.7372,-0.3505,1,4,sub_saharan_africa,urban,29,non_binary,university,middle_class,stable_democracy,"Secular, identifies with traditional Setswana cultural values",Freelance graphic designer and visual artist,"Gaborone, Botswana",Kgosi Motsamai
P0842,0.625,0.7375,-0.4,-0.146,-0.73715,-0.60345,0.1,-0.30000000000000004,0.6,0.31820000000000004,-0.6491,-0.023050000000000015,2,2,sub_saharan_africa,urban,47,female,secondary,middle_class,stable_democracy,"Vodun, deeply connected to family traditions",Owner of a small textile import business,"Cotonou, Benin",Adjoa Mensah
P0843,-0.6,-0.3506,-0.7,-0.5825,-0.6968,0.6116,0.0,-0.2,-0.1,0.65,-0.9122,-0.5825,1,3,sub_saharan_africa,rural,55,male,primary,struggling,flawed_democracy,"Anglican Christian, moderately observant",subsistence maize farmer,"Siaya County, Kenya",Juma Omondi
P0844,-0.525,0.775,-0.1,-0.2626,0.4282,-0.505,-0.5,-0.2,-0.8,-0.0182,-0.7295,-0.1918,1,1,sub_saharan_africa,urban,38,female,university,middle_class,stable_democracy,"Methodist Christian, active in her church community",primary school teacher,"Soweto, South Africa",Thandiwe Mkhize
P0845,0.325,0.775,0.25,-0.019500000000000003,0.06820000000000004,0.08250000000000002,0.45,0.4,0.19999999999999998,0.69345,-0.4097,-0.02780000000000002,2,2,sub_saharan_africa,urban,46,male,secondary,working_class,flawed_democracy,"Roman Catholic, devout",electronics shop owner,"Onitsha, Nigeria",Emeka Okoro
P0846,-0.6999,-0.475,-0.7,-0.817,-0.5465,0.5241,0.8,-0.6,0.5,-0.0167,-0.817,-0.642,1,3,sub_saharan_africa,rural,29,female,none,struggling,hybrid_regime,"Sunni Muslim, deeply traditional",nomadic pastoralist,"Afar Region, Ethiopia",Fatuma Ali
P0847,-0.76485,0.5871999999999999,0.7,0.7374,-0.09840000000000002,-0.6149,-0.25,0.55,-0.25,0.14910000000000004,-0.5667,0.06239999999999998,2,0,sub_saharan_africa,urban,42,female,university,middle_class,stable_democracy,"Pentecostal Christian, very devout",mid-level administrator in a government ministry,"Accra, Ghana",Akosua Mensah
P0848,-0.85,0.3999,-0.7,-0.2044,0.4715,-0.4455,-0.6,-0.8,-0.8,-0.5253,-0.4533,-0.3627,1,1,sub_saharan_africa,peri_urban,26,female,primary,struggling,conflict_zone,"Roman Catholic, deeply spiritual",informal trader (selling vegetables within the camp),"Kyaka II Refugee Settlement, Uganda",Bahati Mchunga
P0849,-0.9244,-1.0,-0.7,-0.8235,-0.2751,-0.5253,0.5,-0.7,0.1,0.0262,-0.5825,-0.8235,1,3,sub_saharan_africa,peri_urban,62,male,none,working_class,stable_democracy,"Sufi Muslim (Tijaniyya order), very observant",artisanal fisherman,"M'Bour, Senegal",Omar Diop
P0850,-0.3532,0.7,0.8,0.825,0.525,0.817,-0.7,0.7,-0.8,-0.3515,0.358,0.7375,1,5,sub_saharan_africa,urban,32,male,university,affluent,hybrid_regime,"nominally Christian, largely secular",software developer for a tech startup,"Kigali, Rwanda",Claude Nsengimana
P0851,-0.9218,0.6994,-0.1,-0.5251,0.85,0.6499,0.0,0.8,-0.2,0.6499,-0.67,0.4749,1,5,sub_saharan_africa,urban,48,female,primary,struggling,flawed_democracy,"Roman Catholic, culturally important but not strictly observant",fruit and vegetable vendor at a local market,"Maputo, Mozambique",Sofia Mendes
P0852,-0.525,-0.0532,-0.7,-0.8741,0.85,0.4075,0.9,-0.5,0.7,0.825,-0.2625,-0.8741,1,3,sub_saharan_africa,rural,58,male,none,working_class,conflict_zone,"Sunni Muslim, deeply traditional and spiritual, integrating local animist beliefs","village elder, traditional healer","Ségou Region, Mali",Amadou Cissé
P0853,-0.7715,-0.8494,-0.5,-0.1918,-0.7718,-0.5634,-0.7,-0.3,-0.8,-0.4378,-0.7372,-0.4376,1,4,sub_saharan_africa,urban,21,female,university,middle_class,flawed_democracy,"Evangelical Christian, active in campus fellowship",university student (studying environmental science),"Nairobi, Kenya",Nyawira Kimani
P0854,-0.8494,0.1744,-0.5,-0.5274,-0.375,-0.1765,-0.6,-0.1,-0.4,-0.3501,-0.4026,-0.4399,1,1,sub_saharan_africa,peri_urban,44,male,primary,struggling,conflict_zone,"Kimbanguist Christian, deeply spiritual and community-oriented",artisanal cobalt miner,"Kolwezi, Democratic Republic of Congo",Mosi Kalala
P0855,0.775,0.775,-0.6,-0.6929,-0.8468,-0.7248,0.8,-0.1,0.7,0.6497,-0.5408,0.1488,1,2,sub_saharan_africa,urban,51,female,secondary,middle_class,stable_democracy,"Sunni Muslim, moderately observant",owner of a small general store,"Arusha, Tanzania",Zawadi Juma
P0856,-0.775,0.4,0.3,-0.1066,-0.8499,-0.6571,-0.6,-0.1,-0.3,-0.3501,-0.7374,-0.3524,1,1,sub_saharan_africa,urban,35,female,university,struggling,authoritarian_state,"Seventh-day Adventist, very devout",nurse at a public hospital,"Bulawayo, Zimbabwe",Chengetai Moyo
P0857,-0.9244,-0.9832,-0.8,-0.8235,0.85,0.6499,0.8,-0.2,0.2,-0.5634,0.7675,0.1765,1,3,sub_saharan_africa,rural,41,female,none,struggling,hybrid_regime,"Sunni Muslim, traditional and observant","co-manager of family farm, processes millet and groundnuts","Tahoua Region, Niger",Zara Hassan
P0858,-0.8468,-0.0668,-0.8,-0.4502,-1.0,-0.9124,-0.9,-1.0,-0.8,-0.4375,-0.7866,-0.5377,1,4,sub_saharan_africa,urban,30,female,postgraduate,middle_class,hybrid_regime,"Ethiopian Orthodox Christian, culturally observant but critical of institutional power",researcher for an NGO focusing on ethnic minority rights,"Addis Ababa, Ethiopia",Chaltu Bekele
P0859,-0.8858999999999999,0.32495,-0.4,-0.6538999999999999,-0.08575000000000002,-0.6441,-0.45,-0.2,-0.3,0.19344999999999998,-0.09705,-0.52265,2,1,sub_saharan_africa,urban,70,male,primary,struggling,colonial_post_colonial_transition,"Roman Catholic, moderately observant","retired soldier, now a security guard (part-time)","Benguela, Angola",Manuel da Silva
P0860,-0.85,-0.3532,-0.7,-0.1941,-0.925,-0.8998,-0.7,-0.8,-0.8,-0.5251,-0.8249,-0.3524,1,4,sub_saharan_africa,urban,25,non_binary,secondary,working_class,stable_democracy,"agnostic, culturally Zulu","street artist, muralist, occasional graphic designer","Cape Town, South Africa",Zola Ndlovu
P0861,0.2497,0.8125,0.2,-0.43035,0.5263,-0.048750000000000016,0.6000000000000001,0.6499999999999999,0.6,0.7365999999999999,-0.41690000000000005,-0.59705,2,2,sub_saharan_africa,peri_urban,39,male,primary,working_class,flawed_democracy,"Roman Catholic, moderately observant, with strong traditional animist influences",owner of a small carpentry workshop,"Yamoussoukro, Cote d'Ivoire",Koffi Kouassi
P0862,-0.3668,-0.85,0.7,0.4455,0.425,-0.562,-0.4,0.9,0.5,0.7375,-0.2291,0.183,1,0,sub_saharan_africa,rural,47,female,secondary,middle_class,stable_democracy,"Lutheran Christian, nominal",park ranger specializing in anti-poaching efforts,"Etosha National Park region, Namibia",Naledi Shikongo
P0863,-0.775,-0.4715,-0.7,-0.5274,-0.7718,-0.4455,-0.5,-0.1,-0.3,0.3166,-0.7374,-0.3524,1,1,sub_saharan_africa,rural,55,female,primary,struggling,flawed_democracy,"Anglican Christian, moderately devout, attends church weekly.",Small-scale maize farmer,"Homa Bay, Kenya",Akinyi Odhiambo
P0864,0.6249,0.775,-0.7,-0.2625,-0.6832,0.3596,-0.4,0.8,-0.1,0.6499,-0.5545,0.7375,1,2,sub_saharan_africa,urban,32,male,university,middle_class,flawed_democracy,"Pentecostal Christian, very devout, active in his church youth group.",Software developer for a fintech startup,"Lagos, Nigeria",Emeka Okoro
P0865,-0.9249,0.4,0.7,-0.1043,0.1256,-0.5634,-0.6,-0.3,-0.8,-0.3515,-0.7374,-0.3501,1,0,sub_saharan_africa,peri_urban,48,female,secondary,working_class,stable_democracy,"Zionist Christian Church, very devout, finds solace and community in her church.",Domestic worker,"Khayelitsha, Cape Town, South Africa",Naledi Mokoena
P0866,-0.7166,0.5874,0.8,0.7374,0.5318,0.09394999999999998,0.15000000000000002,0.8,-0.10000000000000003,0.23730000000000004,-0.48200000000000004,-0.4376,2,5,sub_saharan_africa,urban,28,female,postgraduate,middle_class,hybrid_regime,"Ethiopian Orthodox Tewahedo, observant, participates in major fasts and church festivals.",University lecturer (History),"Bahir Dar, Ethiopia",Almaz Tekle
P0867,0.625,0.7,-0.7,-0.5274,-0.8468,-0.7446,-0.5,-0.3,0.6,0.6497,-0.8235,-0.5274,1,1,sub_saharan_africa,urban,40,male,secondary,working_class,stable_democracy,"Methodist Christian, moderately observant, attends church most Sundays.","Auto mechanic, owns a small garage","Kumasi, Ghana",Kofi Mensah
P0868,-0.775,0.4744,0.8,-0.0294,0.85,-0.2134,0.1,0.7,0.2,-0.4378,0.5624,-0.3627,1,5,sub_saharan_africa,urban,62,male,primary,struggling,conflict_zone,"Roman Catholic, very devout, attends daily mass when possible.","Retired primary school teacher, now sells vegetables in the market part-time","Goma, North Kivu, DRC",Jean-Pierre Kabongo
P0869,-0.4285,0.4,0.8,0.8245,0.4285,0.7295,-0.5,0.7,-0.8,-0.3946,0.264,-0.3505,1,0,sub_saharan_africa,urban,35,female,university,middle_class,hybrid_regime,"Seventh-day Adventist, devout, observes the Sabbath strictly.","Textile designer, runs a small workshop employing local women","Kigali, Rwanda",Florence Uwimana
P0870,-0.7582,0.3994,-0.5,0.3167,-0.6968,-0.5634,-0.6,-0.2,-0.8,-0.3503,-0.7372,-0.35,1,4,sub_saharan_africa,peri_urban,50,male,university,middle_class,stable_democracy,"Sufi Muslim (Tidjaniya brotherhood), moderately observant, participates in communal prayers and events.",Primary school principal,"Thiès, Senegal",Omar Ndiaye
P0871,-0.08940000000000001,0.8125,-0.04999999999999999,-0.22674999999999998,-0.6982,0.006449999999999956,0.25,0.19999999999999998,-0.10000000000000003,0.31585,-0.7181500000000001,0.035749999999999976,2,1,sub_saharan_africa,urban,22,female,secondary,struggling,flawed_democracy,"Sunni Muslim, moderately observant, prays daily.",Street vendor selling phone accessories,"Dar es Salaam, Tanzania",Zawadi Juma
P0872,-0.5035,0.775,-0.5,-0.5274,-0.7744,-0.5634,-0.3,-0.1,-0.4,0.6499,-0.7374,-0.3524,1,1,sub_saharan_africa,urban,45,male,secondary,struggling,hybrid_regime,"Ancestral beliefs mixed with some Christian practices, not formally observant but respects traditions.","Unemployed, formerly a factory supervisor","Bulawayo, Zimbabwe",Tendai Moyo
P0873,-0.85,0.4749,-0.6,-0.5179,0.85,0.8235,0.9,-0.5,0.5,0.7374,-0.4376,-0.6929,1,2,sub_saharan_africa,rural,38,female,none,struggling,hybrid_regime,"Sunni Muslim, devout, adheres to traditional Islamic practices.","Artisan potter, sells her wares at local markets","Ségou, Mali",Fatoumata Traoré
P0874,-0.8332,0.3994,-0.1,0.6499,-0.3994,-0.505,-0.6,-0.1,-0.8,-0.3515,-0.4026,-0.3501,1,0,sub_saharan_africa,peri_urban,58,male,postgraduate,affluent,hybrid_regime,"Roman Catholic, moderately observant, values the social teachings of the church.",University professor (Sociology),"Gulu, Uganda",David Okello
P0875,0.6082,0.775,0.7,0.7675,0.7715,0.7866,-0.6,0.8,-0.8,0.561,-0.0096,0.68,1,5,sub_saharan_africa,urban,30,female,university,affluent,hybrid_regime,"Roman Catholic, nominal, attends church only for major holidays.",Accountant for an oil services company,"Luanda, Angola",Sofia Dos Santos
P0876,-0.85,-0.4418,-1.0,-0.992,-0.2,0.6485,0.9,-0.4,-0.7,0.4916,-0.7024,-0.992,1,3,sub_saharan_africa,urban,52,male,primary,struggling,conflict_zone,"Sunni Muslim, moderately observant, attends mosque regularly.",Fisherman,"Pemba, Cabo Delgado, Mozambique",Manuel Chissano
P0877,-0.2782,0.775,0.8,0.0704,0.2918,-0.3946,-0.5,0.7,-0.6,-0.017,-0.7295,0.6495,1,0,sub_saharan_africa,urban,25,male,secondary,working_class,flawed_democracy,"Sunni Muslim, observant, prays five times a day.",Mobile phone repair technician,"Bouaké, Côte d'Ivoire",Adama Koné
P0878,-0.525,0.7749,0.3,-0.3501,-0.6999,-0.505,-0.4,0.8,-0.8,0.5624,-0.7372,-0.5251,1,1,sub_saharan_africa,urban,33,female,university,working_class,flawed_democracy,"Evangelical Christian, very devout, active in church ministries.",Primary school teacher,"Ndola, Zambia",Chanda Mwansa
P0879,-0.3535,0.1715,-0.7,0.6476,0.2032,-0.3009,-0.6,-0.1,-0.3,-0.4378,-0.7372,-0.3524,1,0,sub_saharan_africa,peri_urban,49,female,university,affluent,stable_democracy,"Roman Catholic, moderately observant, attends church on special occasions.",Lodge manager for a safari company,"Maun, Botswana",Kelebogile Dube
P0880,-0.8494,0.4,-0.5,-0.1046,-0.6215,-0.533,-0.5,-0.1,-0.4,-0.3501,-0.736,-0.3505,1,1,sub_saharan_africa,urban,68,male,secondary,working_class,stable_democracy,"Lutheran Christian, devout, active in his church community.",Retired port worker,"Walvis Bay, Namibia",Johannes Amutenya
P0881,-0.775,0.3999,0.7,-0.2044,-0.7718,-0.6571,-0.7,-0.2,-0.8,-0.4378,-0.8235,-0.3627,1,4,sub_saharan_africa,urban,29,female,university,struggling,authoritarian_state,"Eritrean Orthodox Tewahedo, moderately observant, attends church on Sundays.",Nurse at a public hospital,"Asmara, Eritrea",Selam Tesfay
P0882,-0.6215,0.1715,-0.8,-0.7866,0.85,0.8247,1.0,0.8,0.9,0.8249,-0.3501,-0.7866,1,2,sub_saharan_africa,rural,42,male,none,struggling,conflict_zone,"Sunni Muslim, very devout, adheres strictly to Islamic law and traditions.",Livestock trader,"Baidoa, Somalia",Ahmed Hassan
P0883,-0.275,-0.3668,-0.7,-0.8247,-0.1285,0.5179,0.8,-0.3,0.7,0.6499,-0.5825,-0.8247,1,3,sub_saharan_africa,rural,58,female,none,struggling,hybrid_regime,"Ethiopian Orthodox Tewahedo, deeply devout","Subsistence farmer, growing teff and barley","Goro District, Oromia Region, Ethiopia",Almaz Kebede
P0884,-0.4285,0.7,0.7,0.65,-0.3999,-0.5925,-0.6,-0.1,-0.8,-0.3515,-0.7372,-0.35,1,0,sub_saharan_africa,urban,35,male,university,working_class,flawed_democracy,"Pentecostal Christian, moderately observant",Secondary school English teacher,"Enugu, Nigeria",Chinedu Okafor
P0885,-0.6965,0.85,-0.3,-0.5377,-0.6968,-0.4821,0.6,-0.7,-0.4,0.9999,-0.911,0.129,1,1,sub_saharan_africa,urban,48,female,primary,struggling,flawed_democracy,"Sunni Muslim, devout",Textile vendor at a busy market,"Eastleigh, Nairobi, Kenya",Amina Hassan
P0886,0.6249,0.775,-0.4,0.7351,0.3668,-0.5925,-0.5,0.7,-0.7,0.6497,0.3009,0.6476,1,0,sub_saharan_africa,peri_urban,42,male,university,affluent,stable_democracy,"Christian (Uniting Reformed Church), culturally affiliated",Senior mining engineer,"Rustenburg, North West Province, South Africa",Sipho Ndlovu
P0887,-0.85,0.3994,0.7,0.7351,0.2168,-0.358,-0.7,-0.7,-0.8,-0.6509,0.2628,-0.3524,1,0,sub_saharan_africa,rural,30,female,postgraduate,middle_class,flawed_democracy,"Roman Catholic, moderately observant",Logistics manager for an international NGO in a refugee camp,"Bidi Bidi Refugee Settlement, Northern Uganda",Sarah Nakato
P0888,-0.9218,-0.9968,-0.7,-0.7804,-0.05,-0.4376,0.6,-0.4,0.2,0.3658,-0.67,-0.8679,1,3,sub_saharan_africa,rural,62,female,none,struggling,stable_democracy,"Sufi Muslim (Tijaniyya order), deeply devout",Smokes fish for sale at local markets,"Joal-Fadiouth, Senegal",Fatou Diallo
P0889,-0.31415000000000004,0.7375,0.8500000000000001,0.82375,0.6375,0.8303499999999999,-0.75,0.85,-0.75,0.189,0.0595,0.8674999999999999,2,5,sub_saharan_africa,urban,28,male,university,middle_class,hybrid_regime,"Agnostic, raised Catholic",IT support technician for a small tech startup,"Kigali, Rwanda",Jean-Pierre Nsengimana
P0890,0.0218,0.775,-0.1,-0.3627,-0.6218,-0.4623,0.8,0.8,0.5,0.642,0.3009,0.129,1,2,sub_saharan_africa,urban,40,female,secondary,working_class,stable_democracy,"Presbyterian Christian, active church member",Owner of a small provision shop,"Kumasi, Ghana",Akua Mensah
P0891,0.0968,-0.2168,-1.0,-0.992,0.9244,0.8235,1.0,0.1,1.0,0.9999,-0.5825,-0.992,1,2,sub_saharan_africa,rural,70,male,none,struggling,hybrid_regime,"Sunni Muslim, deeply devout","Nomadic pastoralist, raising camels and goats","Togdheer region, Somaliland",Abdullahi Farah
P0892,-0.6373500000000001,-0.20334999999999998,-0.4,-0.3596,-0.6859,-0.7122999999999999,-0.6499999999999999,0.1,-0.8,0.60595,-0.65925,-0.43875,2,1,sub_saharan_africa,urban,20,female,university,middle_class,conflict_zone,"Roman Catholic, culturally active",University student (mining engineering),"Lubumbashi, DR Congo",Sylvie Kabila
P0893,-0.925,0.3968,-0.5,-0.0294,0.2785,-0.4378,-0.6,-0.1,-0.8,-0.5696,-0.7374,-0.3627,1,1,sub_saharan_africa,rural,45,female,primary,struggling,flawed_democracy,"Seventh-day Adventist, very devout",Volunteer community health worker,"Mchinji District, Malawi",Esnart Banda
P0894,-0.275,0.775,-0.6,-0.0191,-0.6999,-0.505,-0.3,-0.2,-0.6,0.6116,-0.7372,0.4892,1,1,sub_saharan_africa,urban,25,male,secondary,working_class,hybrid_regime,"Sunni Muslim, moderately observant",Mobile phone repair shop owner,"Dar es Salaam, Tanzania",Juma Said
P0895,-0.3501,0.775,-0.3,0.7248,0.3668,0.495,0.8,-0.3,0.5,0.6485,0.23,0.4623,1,5,sub_saharan_africa,urban,49,male,university,middle_class,hybrid_regime,"Ethiopian Orthodox Tewahedo, observant",Regional planning officer,"Hawassa, Sidama Region, Ethiopia",Dawit Tesfaye
P0896,-0.9244,-0.3532,-0.7,-0.5274,-0.8465,0.5179,-0.4,-0.7,-0.5,0.6499,-0.9616,-0.5274,1,1,sub_saharan_africa,urban,32,female,primary,struggling,flawed_democracy,"Roman Catholic, nominal observance",Sells fresh fruit from a street stall,"Maputo, Mozambique",Rosa Almeida
